comments,date,sentiment
Windows :<br />Skips number <b>9</b><br />Apple :<br />Skips iPhone <b>9</b><br />Samsung :<br />Skips <b>9</b> Phones,2020-02-12T04:29:34.000Z,0.0772
Apple-&gt; Who i am 😔,2020-02-12T04:28:31.000Z,0.0
Here comes the  DSLR camera from samsung with sim card facility 😍😍,2020-02-12T04:28:30.000Z,0.0
a few month late it will lagging and the battery wil drain faster,2020-02-12T04:28:18.000Z,-0.2732
How can you hear dog bark with your zoom 😅😅,2020-02-12T04:27:12.000Z,0.0
Uhuk.. coronavirus,2020-02-12T04:27:03.000Z,0.0
Ugly 😑,2020-02-12T04:27:03.000Z,-0.5106
let&#39;s see if it can survive level 7 with deeper grooves,2020-02-12T04:26:47.000Z,0.0
India no 1 company Samsung user 90ty percent using Samsung,2020-02-12T04:26:41.000Z,-0.296
yeah for real,2020-02-12T04:25:41.000Z,0.296
This 💩 will be all over when the screen is made out of graphene that recharges your phone with any light but better with the sun!!,2020-02-12T04:25:40.000Z,0.6634
Samsung lo a vuelto a hacer....,2020-02-12T04:25:30.000Z,0.0
The unsymmetrical chin annoys me more than it should,2020-02-12T04:24:58.000Z,-0.4215
<b>I am impressed</b> 😳😊,2020-02-12T04:24:22.000Z,0.0
"Apple releases 1000$ phone-:<br />Samsung sheeps-oh my god , it is so expensive.<br />Samsung releases 1400$ phone-:<br />Samsung sheeps - oh my god , it is so worth.",2020-02-12T04:24:06.000Z,0.6899
U mean camera is something we will pay you for?,2020-02-12T04:24:00.000Z,-0.1027
Hey what is the processor of samsung s20 ultra?,2020-02-12T04:23:49.000Z,0.0
Apple who?🤷🏻,2020-02-12T04:23:40.000Z,0.0
Aku nunggu asus galaxy note baru,2020-02-12T04:23:33.000Z,0.0
kinda regret my note10+ upgrade. Ehhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,2020-02-12T04:23:00.000Z,-0.3626
"At the rate technology&#39;s increasing, we should be able to have Hoverboards by the end of the century",2020-02-12T04:22:50.000Z,0.0
Now i can by the s7 edge...,2020-02-12T04:21:36.000Z,0.0
<b>Tell us something we didn&#39;t know already!</b>,2020-02-12T04:21:12.000Z,0.0
Lllloooonnnngggg lllaaassstttiinnnggg bbaattteeeerrrryyy.....,2020-02-12T04:20:59.000Z,0.0
Is this a camera or phone?,2020-02-12T04:20:29.000Z,0.0
"did you get the phone ?<br />Yes <br />what did it cost ?<br />more than i originally told you it did",2020-02-12T04:20:24.000Z,0.0
"Who is here who upgrade their smartphones under 15k and thinking &quot;one day I will definitely buy iPhone 11 pro max,S20&quot;",2020-02-12T04:19:55.000Z,0.4019
"This phone has more battery than a laptop<br />more storage than a PC<br />better camera than a camera<br />better quality than a TV<br />Now, THAT Is the POWER of 20.",2020-02-12T04:19:45.000Z,0.0
J7 prime is best 😘,2020-02-12T04:18:09.000Z,0.6369
My god ...I am enthralled,2020-02-12T04:17:53.000Z,0.2732
"8K on galaxy s20<br /><br /><br /><br />Arri Alexa ,Red : are we a joke to you",2020-02-12T04:17:45.000Z,0.296
Пушка гонка,2020-02-12T04:17:27.000Z,0.0
CG plus Vioce... let&#39;s fool people<br />And i watched ur video in 240reso.,2020-02-12T04:17:18.000Z,-0.4404
You can also use this phone as a  communication device.....,2020-02-12T04:17:00.000Z,0.0
bakwas he back digain me sab mobile ko raund bana kar bigad diya pahle ache the sab ke digaine flate the back se,2020-02-12T04:16:54.000Z,-0.3818
Wow so if I stole 2 I would get a cheap stolen tv!!,2020-02-12T04:16:46.000Z,0.2924
Crazy .....,2020-02-12T04:16:39.000Z,-0.34
"One day they will fill there phone with cameras. 😆 <br />Customer: So how would you hold your phone?<br />Samsung: We have a accessories to solve that problem and that will make it easy and stylish. That will just cost you $4990  😆<br />Customer: Oh! it&#39;s cool, i want one 😆",2020-02-12T04:16:25.000Z,0.5983
"U guys skipped S11,S12,S13.......... Like Apple skipped iPhone 9, or is this phone just being introduced and not gonna be made for the next 10 years",2020-02-12T04:16:10.000Z,0.3612
"Samsung should have introduced something new,like the under display front facing camera,cz i dont think there is nothing innovative in the phone.Of course its a beast with so many features,but new technologies shoulb be introduced by samsung with the flagships",2020-02-12T04:16:04.000Z,-0.3412
"How cool is it watching stuff i cant afford...🤔😊<br /> watching from my S10 plus n i think i gotta stick with itaq mp.<br />I got headphone Jack, so its lot better.😂😎",2020-02-12T04:15:49.000Z,0.3182
"If you got it right, then you can ask for any price 😎",2020-02-12T04:15:17.000Z,0.0
Where is S11 ??????????,2020-02-12T04:15:12.000Z,0.0
"If Apple made this, it&#39;ll cost $5000",2020-02-12T04:13:46.000Z,0.0
<b>excellent phone world</b>,2020-02-12T04:13:43.000Z,0.0
Next feature : now you can shoot bullets!!,2020-02-12T04:13:35.000Z,-0.4559
Then apple comes out with iphone 100+,2020-02-12T04:12:47.000Z,0.0
Let’s see what Apple has to say to this? Am curious,2020-02-12T04:12:33.000Z,0.3182
Samsung :- New camera <br />Iphone:- wait negga take a lock on iPhone 11,2020-02-12T04:12:15.000Z,0.0
lol all the gaydroid fanboys in the comments,2020-02-12T04:12:04.000Z,0.4215
5g not imprtnt birds are imprtnt,2020-02-12T04:12:00.000Z,0.0
That dog barking 😂😂 nice sarcasm in an advertisement,2020-02-12T04:11:43.000Z,0.2263
You will forget about 12mp 😂😂😂😂😂😂 Samsung-1 Apple-0😂😂😂😂😂😂,2020-02-12T04:11:30.000Z,-0.2263
currently watching on my iphone crying,2020-02-12T04:11:20.000Z,-0.4767
The new meme,2020-02-12T04:11:07.000Z,0.0
"Wow Samsung just Changed the game again, this is Apple Keller",2020-02-12T04:10:28.000Z,0.5859
Lol 5G? I’m from India and I feel that 3G was better than the crappy 4G network we have here.. 😒,2020-02-12T04:09:31.000Z,0.2732
S20?<br />What happened to 11-19?,2020-02-12T04:09:18.000Z,0.0
Bye bye fruit logo,2020-02-12T04:09:16.000Z,0.0
Enough with the camera already. I want a phone that has a virtual keyboard.,2020-02-12T04:08:51.000Z,0.0772
introduction ➡ induction,2020-02-12T04:08:27.000Z,0.0
Me: I want that phone <br />Samsung: is $1250 <br />🤦‍♂️,2020-02-12T04:08:05.000Z,0.0772
samsung: yeah we take hella good pictures<br /><br /><br /><br />also samsung: oh yeah it can do phone things too I guess sure,2020-02-12T04:08:01.000Z,0.8357
What will be the estimated price..?,2020-02-12T04:08:00.000Z,0.0
😍😍😍😍🙏,2020-02-12T04:07:47.000Z,0.0
Make me want to change my 11pro Max,2020-02-12T04:07:45.000Z,0.0772
Am I the only one who is wondering its price 🙄🙄,2020-02-12T04:07:33.000Z,0.0
Me looking at my wallet n thinking .. realme is best,2020-02-12T04:07:01.000Z,0.6369
Thats A great phone Within  a Camera.,2020-02-12T04:06:22.000Z,0.6249
WoW i really buy but my budget is xiaomi one 😢😢😢😢,2020-02-12T04:06:02.000Z,0.34
Great,2020-02-12T04:05:56.000Z,0.6249
Thé best,2020-02-12T04:05:54.000Z,0.6369
Apple be like see you at 2025.,2020-02-12T04:05:52.000Z,0.3612
Ultra is the king of all mobile phones,2020-02-12T04:05:42.000Z,0.0
When did phones become all about Cameras?<br />Driving prices upwards of $1300 <br /><br />If I wanted to be a photographer I’d get a DSLR.,2020-02-12T04:05:24.000Z,0.0
And because jumping from a 12 MP to 108MP is just insane... Thanks to Huawei that pushed Samsung to do it :),2020-02-12T04:05:19.000Z,0.7096
8K Firstime on Smartphone,2020-02-12T04:05:17.000Z,0.0
just wow...... nailed it Samsung,2020-02-12T04:04:48.000Z,0.0
2020 Samsung wins again the race of  <br />high tech   quality-tech<br /> and camera tech,2020-02-12T04:04:31.000Z,0.5719
🤩🤩🤩,2020-02-12T04:04:18.000Z,0.0
S20 came out now there will be price drop on s11 so i can finnaly buy s6 wish me,2020-02-12T04:04:08.000Z,0.1531
Are you kidding me 🤔🤔🤔🤯🤯🤯😲,2020-02-12T04:03:22.000Z,0.1027
I am so excited ♥️👍,2020-02-12T04:03:03.000Z,0.4005
Samsung is sexy🙌,2020-02-12T04:02:04.000Z,0.0
Can i get one without the camrea. I just want the screen and processor,2020-02-12T04:02:01.000Z,0.0772
i will buy a new camera instated of this mobile.....,2020-02-12T04:01:57.000Z,0.0
100X times zoom and savita vabi.... Only Indians will understand 😂👌,2020-02-12T04:01:53.000Z,0.0
Fun fact :<br />it can also be used as a phone after snapping photos,2020-02-12T04:01:16.000Z,0.5106
Perverts buying just for the space zoom 😁,2020-02-12T04:00:58.000Z,-0.5859
Its a mobile ad or camera ad,2020-02-12T04:00:33.000Z,0.0
Can you give me this is free,2020-02-12T03:59:17.000Z,0.5106
Whats this about 5k dollars?,2020-02-12T03:59:01.000Z,0.0
What a phone:),2020-02-12T03:58:57.000Z,0.0
Somsong Golox...I missed Dj Last Night,2020-02-12T03:58:49.000Z,-0.296
Introduction for phone or camera? <br />Feels like i am buying camera not phone! Lol,2020-02-12T03:58:46.000Z,0.1179
Xiaomi may launch the same mobile for 50% of this mobile&#39;s cost 😂,2020-02-12T03:57:33.000Z,0.0
"Can we use it for calling , apps,social networks, messaging etc....?<br />Lol..samsung seems to have forgotten all that is what makes a phone. Do these koreans keep clicking photos all day ...?",2020-02-12T03:56:52.000Z,-0.3094
Everyone: Can&#39;t wait to see how many cameras Samsung will use in its S20<br /><br />Samsung: YES,2020-02-12T03:56:36.000Z,0.5319
Me: I want this!<br />iPhone in my Pocket: I dare you!<br />My wallet: <b>I double dare u!</b>,2020-02-12T03:56:18.000Z,0.2905
No matter what the i sheeps will say ....Always love u Samsung for ur innovation and tech💖,2020-02-12T03:55:56.000Z,0.6908
I&#39;m bout to bust - Hank Hill,2020-02-12T03:55:54.000Z,0.0
"Great! I will finally be able to buy that S6 that I saw on the store last week, they will have take the prices down!",2020-02-12T03:55:39.000Z,0.6892
Goodbye apple🙋‍♂️🙋‍♂️,2020-02-12T03:55:35.000Z,0.0
"Even if I have no money to buy this, it wouldn&#39;t be a surprise if the phone price is 2k or something.",2020-02-12T03:55:35.000Z,-0.0258
Where is selfie camera,2020-02-12T03:55:31.000Z,0.0
I feature only Samsung in my audio builds.,2020-02-12T03:55:27.000Z,0.0
I love it but I will be keeping my note 10 plus,2020-02-12T03:55:11.000Z,0.3818
Fortnite iris?,2020-02-12T03:54:43.000Z,0.0
That is the phone I am going to buy. <br />Wallet: have mercy! <br /><br />BTW this phone is lit ⚡,2020-02-12T03:54:41.000Z,0.4199
Super excited for this phone 👍👍,2020-02-12T03:54:03.000Z,0.743
<b><i>OK SAMSUNG NOW TAKE MY MONEY</i></b>,2020-02-12T03:53:55.000Z,0.0
The pricing is ridiculous 1600 for the 512gb model. Add tax to that and we are looking at nearly 2k. To think in 6 months you will release the new note and that will cost even more. No thanks!,2020-02-12T03:53:15.000Z,-0.2747
Still people will buy hotplate over this refrigerator,2020-02-12T03:52:47.000Z,0.0
Think I&#39;m ready to give up a kidney,2020-02-12T03:52:43.000Z,0.3612
"Still switching to iPhone<br /><br />I&#39;m so sick of all the bloatware Android phones have, especially Samsung.",2020-02-12T03:52:42.000Z,-0.6418
And then they will put Exynos in the phone and ruin it...,2020-02-12T03:52:41.000Z,-0.5859
"The camera size has really got out of hand. iPhone 11&#39;s camera size is acceptable, but this and newcoming P40 pro is oversized.",2020-02-12T03:52:27.000Z,0.4118
This phone has some beefy specs,2020-02-12T03:52:25.000Z,0.0
100x zoom it&#39;s good &amp; 8k video record❤,2020-02-12T03:52:18.000Z,0.4404
thank you so much samsung for destroying 11pro max in every possible way 😍🥰,2020-02-12T03:51:58.000Z,-0.2732
So phones are now cameras?,2020-02-12T03:51:51.000Z,0.0
Samsung:<br />8k 108857445 mp<br />6657488 mah<br />283647391 gb<br />My wallet:so you chosen death,2020-02-12T03:51:24.000Z,-0.5994
Music?,2020-02-12T03:51:03.000Z,0.0
I still love my note 9 tho lol,2020-02-12T03:50:30.000Z,0.7906
1.5 TB,2020-02-12T03:50:20.000Z,0.0
Galaxy S9 plus owner here. This is gonna fall hard. Samsung is pushing 8k too much in all their products including tvs. 8k is overhyped. Doesn&#39;t matter unless you have a 75&quot; screen. I don&#39;t see anything else here.,2020-02-12T03:49:43.000Z,-0.0772
I&#39;ll stick with my S10,2020-02-12T03:49:21.000Z,0.0
whats the point if the story in instagram is blurry,2020-02-12T03:49:10.000Z,-0.1027
Samsung literally blew everyone out of the water,2020-02-12T03:49:05.000Z,0.0
2020s S20 5G,2020-02-12T03:48:50.000Z,0.0
Can&#39;t wait to have this amazing phone,2020-02-12T03:48:28.000Z,0.6705
Agar Election is bat pe Kiya jaye <br />Aur us bande ne kaha ki ye fone dilaunga sabko free me <br />Fir to pakka wo election jeet jayega,2020-02-12T03:48:23.000Z,0.5106
8k damm,2020-02-12T03:47:59.000Z,0.0
How is not trending?,2020-02-12T03:47:57.000Z,0.0
ME :- I NEED THIS PHONE <br />GRETA :- HOW DARE YOU,2020-02-12T03:47:49.000Z,0.0
RIP DSLR,2020-02-12T03:47:43.000Z,0.0
Ta*na sana ol my pera,2020-02-12T03:47:27.000Z,0.0
Please stop with this nonsense and come out with the note11 already,2020-02-12T03:47:21.000Z,-0.3818
I don&#39;t care about camera. What I care about if you can play Pubg with no lag,2020-02-12T03:46:54.000Z,0.6369
"good Galaxy S20, seharusnya baterainya 10000Mah tambah keren",2020-02-12T03:46:51.000Z,0.4404
<b>Who else expected S11 instead of S20?</b>,2020-02-12T03:46:48.000Z,0.0
Cool😍,2020-02-12T03:46:12.000Z,0.0
cheat in design,2020-02-12T03:46:12.000Z,-0.4588
"That&#39;s cool and all but, what&#39;s the RAM?",2020-02-12T03:45:47.000Z,0.1655
Do you really need all those mega pixels?,2020-02-12T03:45:40.000Z,0.0
No sé pero siento que huawei no la va a tener nada fácil este año.<br />Si soy ese comentario en español que buscabas xd,2020-02-12T03:45:32.000Z,0.1027
"Unless it gives a 6000mah battery, it ain&#39;t got no charm.",2020-02-12T03:45:24.000Z,0.128
2030: the phone is literally just cameras,2020-02-12T03:45:19.000Z,0.0
cant wait for jerryrig&#39;s teardown,2020-02-12T03:45:03.000Z,0.0
"I get it your tech is beast mode and all, but do people really need these?",2020-02-12T03:44:35.000Z,0.0
Kabhi kabhi lagta hai... Apun hi bhagwan hai...,2020-02-12T03:44:30.000Z,0.0
That&#39;s.....nice,2020-02-12T03:44:15.000Z,0.0
Why did you copy apple why.<br />Overall good phone so far we only got to see the camera though.,2020-02-12T03:44:04.000Z,0.4404
"Apple: iPhone 11<br />Samsung: Galaxy S20<br />Micromax: Hold my beer....<br /><br /><br />Micromax: Keep hold on, I am going.....",2020-02-12T03:43:27.000Z,0.0
Waiting to see how iphone will try to top this 😂😂,2020-02-12T03:43:11.000Z,0.2023
It is great but I can&#39;t purchase,2020-02-12T03:42:40.000Z,0.3716
100x zoom... But how sound came so fast,2020-02-12T03:42:18.000Z,0.0
So it&#39;s a new camera launch... Great,2020-02-12T03:41:59.000Z,0.6249
can there be note 11? im only at note 9,2020-02-12T03:41:27.000Z,0.0
Still has the hole in the screen for the camera. When will you get rid of the dot in the screen?<br />Not going to buy a new Samsung phone until the dot is GONE!,2020-02-12T03:40:56.000Z,0.0
We indians don&#39;t have 5g...,2020-02-12T03:40:53.000Z,0.0
Things they didn&#39;t mention :<br />120 Hz screen<br />Can detect people with Corona virus from the camera<br />Vibration alert around fortnite players<br />SOS around weebs<br />Instant teleport to the upside down in case of world War 3,2020-02-12T03:40:45.000Z,-0.4019
That’s too much now. 5 cameras??? Nah homie. Chill the f out. It’s so ugly,2020-02-12T03:40:20.000Z,-0.7336
When does Bixby gets more smarter? I have a s10 and dont care much about the camera,2020-02-12T03:40:11.000Z,0.1692
I can put my sim card in this phone?,2020-02-12T03:39:47.000Z,0.0
"2000- when Nokia release a camera phone with 1 megapixel<br />2020- when camera is 32 megapixel , technology my boy,technology🤔🤔🤔🤔",2020-02-12T03:39:28.000Z,0.0
This is best thing that I could ever get as my smartphone! <br />Well designed Samsung!,2020-02-12T03:38:53.000Z,0.6988
🚫5G,2020-02-12T03:38:19.000Z,0.0
Just realised Samsung copied Apple&#39;s night 😂,2020-02-12T03:37:53.000Z,0.0
Once again Samsung leading the way. The S20 ultra makes the iPhone pro look like a kids toy!!,2020-02-12T03:37:35.000Z,0.4738
